@RELATION training_keyboard.arff

   @ATTRIBUTE ticks NUMERIC
   @ATTRIBUTE screen_dim_x NUMERIC
   @ATTRIBUTE screen_dim_y NUMERIC
   @ATTRIBUTE pacman_pos_x NUMERIC
   @ATTRIBUTE pacman_pos_y NUMERIC
   @ATTRIBUTE legal_North {False, True}
   @ATTRIBUTE legal_South {False, True}
   @ATTRIBUTE legal_East {False, True}
   @ATTRIBUTE legal_West {False, True}
   @ATTRIBUTE legal_Stop {False, True}
   @ATTRIBUTE pacman_dir {East, North, South, Stop, West}
   @ATTRIBUTE ghost_num NUMERIC
   @ATTRIBUTE ghost1_alive {False, True}
   @ATTRIBUTE ghost2_alive {False, True}
   @ATTRIBUTE ghost3_alive {False, True}
   @ATTRIBUTE ghost4_alive {False, True}
   @ATTRIBUTE ghost1_x NUMERIC
   @ATTRIBUTE ghost1_y NUMERIC
   @ATTRIBUTE ghost2_x NUMERIC
   @ATTRIBUTE ghost2_y NUMERIC
   @ATTRIBUTE ghost3_x NUMERIC
   @ATTRIBUTE ghost3_y NUMERIC
   @ATTRIBUTE ghost4_x NUMERIC
   @ATTRIBUTE ghost4_y NUMERIC
   @ATTRIBUTE ghost1_dir {East, North, South, Stop, West, None}
   @ATTRIBUTE ghost2_dir {East, North, South, Stop, West, None}
   @ATTRIBUTE ghost3_dir {East, North, South, Stop, West, None}
   @ATTRIBUTE ghost4_dir {East, North, South, Stop, West, None}
   @ATTRIBUTE ghost1_dist NUMERIC
   @ATTRIBUTE ghost2_dist NUMERIC
   @ATTRIBUTE ghost3_dist NUMERIC
   @ATTRIBUTE ghost4_dist NUMERIC
   @ATTRIBUTE pacdots_remaining NUMERIC
   @ATTRIBUTE nearestpacdot_dist NUMERIC
   @ATTRIBUTE currentTickScore NUMERIC
   @ATTRIBUTE pacman_action {East, North, South, Stop, West, None}
   @ATTRIBUTE nextTickScore NUMERIC

   @data
15, 20, 16, 8, 12, True, True, True, True, True, West, 4, True, True, True, False, 5, 6, 5, 12, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 9, 3, 11, -1, 1, 13, 186, West, 185
16, 20, 16, 7, 12, True, True, True, True, True, West, 4, True, True, True, False, 5, 6, 5, 12, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 8, 2, 12, -1, 1, 14, 185, West, 184
17, 20, 16, 6, 12, True, True, True, True, True, West, 4, True, True, True, False, 5, 6, 5, 12, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 7, 1, 13, -1, 1, 15, 184, West, 383
18, 20, 16, 5, 12, True, True, True, True, True, West, 4, True, False, True, False, 5, 6, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 6, -1, 14, -1, 1, 16, 383, East, 382
19, 20, 16, 6, 12, True, True, True, True, True, East, 4, True, False, True, False, 5, 6, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 7, -1, 13, -1, 1, 15, 382, East, 381
20, 20, 16, 7, 12, True, True, True, True, True, East, 4, True, False, True, False, 5, 6, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 8, -1, 12, -1, 1, 14, 381, South, 380
21, 20, 16, 7, 11, True, True, True, True, True, South, 4, True, False, True, False, 5, 6, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 7, -1, 11, -1, 1, 13, 380, South, 379
22, 20, 16, 7, 10, True, True, True, True, True, South, 4, True, False, True, False, 5, 6, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 6, -1, 10, -1, 1, 12, 379, South, 378
23, 20, 16, 7, 9, True, True, True, True, True, South, 4, True, False, True, False, 5, 6, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 5, -1, 9, -1, 1, 11, 378, South, 377
24, 20, 16, 7, 8, True, True, True, True, True, South, 4, True, False, True, False, 5, 6, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 4, -1, 8, -1, 1, 12, 377, West, 376
25, 20, 16, 6, 8, True, True, True, True, True, West, 4, True, False, True, False, 5, 6, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 3, -1, 9, -1, 1, 13, 376, South, 375
26, 20, 16, 6, 7, True, True, True, True, True, South, 4, True, False, True, False, 5, 6, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 2, -1, 8, -1, 1, 14, 375, South, 374
27, 20, 16, 6, 6, True, True, True, True, True, South, 4, True, False, True, False, 5, 6, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 1, -1, 7, -1, 1, 15, 374, South, 373
28, 20, 16, 6, 5, True, True, True, True, True, South, 4, True, False, True, False, 5, 6, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 2, -1, 8, -1, 1, 16, 373, West, 372
29, 20, 16, 5, 5, True, True, True, True, True, West, 4, True, False, True, False, 5, 6, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, 1, -1, 9, -1, 1, 17, 372, North, 571
30, 20, 16, 5, 6, True, True, True, True, True, North, 4, False, False, True, False, 1, 1, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, -1, -1, 8, -1, 1, 16, 571, North, 570
31, 20, 16, 5, 7, True, True, True, True, True, North, 4, False, False, True, False, 1, 1, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, -1, -1, 9, -1, 1, 15, 570, East, 569
32, 20, 16, 6, 7, True, True, True, True, True, East, 4, False, False, True, False, 1, 1, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, -1, -1, 8, -1, 1, 14, 569, East, 568
33, 20, 16, 7, 7, True, True, True, True, True, East, 4, False, False, True, False, 1, 1, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, -1, -1, 7, -1, 1, 13, 568, East, 567
34, 20, 16, 8, 7, True, True, True, True, True, East, 4, False, False, True, False, 1, 1, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, -1, -1, 6, -1, 1, 12, 567, East, 566
35, 20, 16, 9, 7, True, True, True, True, True, East, 4, False, False, True, False, 1, 1, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, -1, -1, 5, -1, 1, 11, 566, East, 565
36, 20, 16, 10, 7, True, True, True, True, True, East, 4, False, False, True, False, 1, 1, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, -1, -1, 4, -1, 1, 10, 565, East, 564
37, 20, 16, 11, 7, True, True, True, True, True, East, 4, False, False, True, False, 1, 1, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, -1, -1, 3, -1, 1, 9, 564, East, 563
38, 20, 16, 12, 7, True, True, True, True, True, East, 4, False, False, True, False, 1, 1, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, -1, -1, 2, -1, 1, 8, 563, East, 562
39, 20, 16, 13, 7, True, True, True, True, True, East, 4, False, False, True, False, 1, 1, 3, 1, 13, 6, 7, 1, Stop, Stop, Stop, Stop, -1, -1, 1, -1, 1, 7, 562, South, 761
1, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 8, 5, 10, 5, 11, 5, 17, 7, None, None, None, None, 5, 5, 6, 14, 68, 1, 0, Stop, -1
2, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 7, 5, 9, 5, 11, 5, 17, 7, West, West, Stop, West, 6, 4, 6, 13, 68, 1, -1, Stop, -2
3, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 8, 5, 10, 5, 11, 5, 16, 7, East, East, Stop, West, 5, 5, 6, 13, 68, 1, -2, Stop, -3
4, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 7, 5, 10, 6, 11, 5, 16, 7, West, North, Stop, West, 6, 6, 6, 13, 68, 1, -3, Stop, -4
5, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 8, 5, 9, 6, 11, 5, 16, 7, East, West, Stop, East, 5, 5, 6, 14, 68, 1, -4, Stop, -5
6, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 8, 5, 9, 6, 11, 5, 17, 7, East, West, Stop, West, 5, 5, 6, 13, 68, 1, -5, Stop, -6
7, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 7, 5, 9, 7, 11, 5, 16, 7, West, North, Stop, West, 6, 6, 6, 12, 68, 1, -6, West, 93
8, 20, 9, 8, 1, True, False, True, True, True, West, 4, True, True, True, True, 6, 5, 8, 7, 10, 5, 15, 7, West, West, West, East, 6, 6, 6, 14, 67, 1, 93, North, 92
9, 20, 9, 8, 2, True, True, False, False, True, North, 4, True, True, True, True, 6, 6, 8, 7, 10, 6, 16, 7, North, West, North, East, 6, 5, 6, 13, 67, 2, 92, North, 91
10, 20, 9, 8, 3, False, True, True, False, True, North, 4, True, True, True, True, 6, 5, 8, 7, 10, 6, 16, 7, South, West, North, East, 4, 4, 5, 12, 67, 2, 91, Stop, 90
11, 20, 9, 8, 3, False, True, True, False, True, North, 4, True, True, True, True, 6, 6, 7, 7, 9, 6, 16, 7, North, West, West, East, 5, 5, 4, 13, 67, 2, 90, East, 89
12, 20, 9, 9, 3, True, False, True, True, True, East, 4, True, True, True, True, 6, 5, 6, 7, 9, 7, 17, 7, South, West, North, East, 5, 7, 4, 12, 67, 3, 89, North, 88
13, 20, 9, 9, 4, True, True, False, False, True, North, 4, True, True, True, True, 5, 5, 6, 7, 9, 6, 17, 7, West, West, South, East, 5, 6, 2, 12, 67, 2, 88, North, 287
14, 20, 9, 9, 5, True, True, True, True, True, North, 4, True, True, False, True, 6, 5, 7, 7, 5, 1, 18, 7, East, East, Stop, East, 3, 4, -1, 11, 67, 1, 287, North, 386
15, 20, 9, 9, 6, True, True, True, False, True, North, 4, True, True, False, True, 5, 5, 8, 7, 4, 1, 18, 7, West, East, West, South, 5, 2, -1, 9, 66, 1, 386, North, 485
16, 20, 9, 9, 7, False, True, True, True, True, North, 4, True, True, False, True, 6, 5, 7, 7, 5, 1, 18, 6, East, West, East, South, 5, 2, -1, 10, 65, 1, 485, West, 784
17, 20, 9, 8, 7, False, False, True, True, True, West, 4, True, False, False, True, 5, 5, 3, 1, 5, 1, 18, 6, West, Stop, East, North, 5, -1, -1, 10, 64, 1, 784, West, 883
18, 20, 9, 7, 7, False, False, True, True, True, West, 4, True, False, False, True, 4, 5, 3, 2, 6, 1, 18, 7, West, North, East, North, 5, 9, -1, 11, 63, 1, 883, West, 982
19, 20, 9, 6, 7, False, True, True, False, True, West, 4, True, False, False, True, 5, 5, 3, 3, 5, 1, 18, 7, East, North, West, West, 3, 7, -1, 11, 62, 1, 982, South, 1081
20, 20, 9, 6, 6, True, True, False, False, True, South, 4, True, False, False, True, 6, 5, 3, 2, 4, 1, 17, 7, East, South, West, West, 1, 7, -1, 12, 61, 1, 1081, South, 1380
21, 20, 9, 6, 5, True, True, True, True, True, South, 4, False, False, False, True, 1, 2, 3, 3, 3, 1, 17, 7, North, North, West, West, 8, 5, -1, 12, 60, 1, 1380, West, 1479
22, 20, 9, 5, 5, False, False, True, True, True, West, 4, False, False, False, True, 1, 3, 3, 2, 3, 1, 16, 7, North, South, West, West, 6, 5, -1, 12, 59, 1, 1479, West, 1578
23, 20, 9, 4, 5, True, False, True, True, True, West, 4, False, False, False, True, 1, 2, 3, 2, 4, 1, 15, 7, South, South, East, South, 6, 4, -1, 12, 58, 1, 1578, East, 1577
24, 20, 9, 5, 5, False, False, True, True, True, East, 4, False, False, False, True, 1, 2, 3, 1, 4, 1, 15, 6, South, South, East, South, 7, -1, -1, 11, 58, 2, 1577, East, 1576
25, 20, 9, 6, 5, True, True, True, True, True, East, 4, False, False, False, True, 1, 2, 3, 2, 3, 1, 15, 6, South, North, West, South, 8, 6, -1, 10, 58, 1, 1576, North, 1575
26, 20, 9, 6, 6, True, True, False, False, True, North, 4, False, False, False, True, 1, 2, 3, 1, 4, 1, 15, 6, South, South, East, South, 9, -1, -1, 10, 58, 2, 1575, North, 1574
27, 20, 9, 6, 7, False, True, True, False, True, North, 4, False, False, False, True, 1, 3, 3, 2, 3, 1, 15, 5, North, North, West, North, 9, 8, -1, 10, 58, 2, 1574, Stop, 1573
28, 20, 9, 6, 7, False, True, True, False, True, North, 4, False, False, False, True, 1, 3, 3, 1, 3, 2, 15, 6, North, South, North, North, 9, -1, 8, 9, 58, 2, 1573, East, 1572
29, 20, 9, 7, 7, False, False, True, True, True, East, 4, False, False, False, True, 1, 2, 3, 2, 3, 3, 15, 7, South, North, North, East, 11, 9, 8, 9, 58, 3, 1572, East, 1571
30, 20, 9, 8, 7, False, False, True, True, True, East, 4, False, False, False, True, 1, 3, 3, 3, 3, 3, 16, 7, North, North, North, West, 11, 9, 9, 7, 58, 2, 1571, East, 1570
31, 20, 9, 9, 7, False, True, True, True, True, East, 4, False, False, False, True, 1, 4, 4, 3, 3, 3, 15, 7, North, East, North, South, 11, 9, 10, 7, 58, 1, 1570, East, 1669
32, 20, 9, 10, 7, False, True, True, True, True, East, 4, False, False, False, True, 1, 3, 4, 3, 3, 2, 15, 6, South, East, South, North, 13, 10, 12, 5, 57, 1, 1669, East, 1768
33, 20, 9, 11, 7, False, False, True, True, True, East, 4, False, False, False, True, 1, 3, 4, 3, 3, 1, 15, 7, South, East, South, East, 14, 11, -1, 5, 56, 1, 1768, East, 1867
34, 20, 9, 12, 7, False, False, True, True, True, East, 4, False, False, False, True, 1, 2, 4, 3, 3, 1, 16, 7, South, East, South, East, 16, 12, -1, 4, 55, 1, 1867, East, 1966
35, 20, 9, 13, 7, False, True, False, True, True, East, 4, False, False, False, True, 1, 1, 5, 3, 3, 2, 16, 7, South, East, North, East, -1, 12, 15, 3, 54, 1, 1966, South, 2065
36, 20, 9, 13, 6, True, True, False, False, True, South, 4, False, False, False, True, 1, 1, 4, 3, 3, 2, 16, 7, South, West, North, West, -1, 12, 14, 3, 53, 1, 2065, South, 2164
37, 20, 9, 13, 5, True, True, True, False, True, South, 4, False, False, False, True, 1, 1, 4, 3, 3, 1, 15, 7, South, West, South, East, -1, 11, -1, 5, 52, 1, 2164, East, 2263
38, 20, 9, 14, 5, False, False, True, True, True, East, 4, False, False, False, True, 1, 2, 4, 3, 4, 1, 16, 7, North, West, East, East, 16, 12, -1, 4, 51, 1, 2263, East, 2362
39, 20, 9, 15, 5, True, False, True, True, True, East, 4, False, False, False, True, 1, 1, 5, 3, 4, 1, 16, 7, South, East, East, East, -1, 12, -1, 4, 50, 1, 2362, North, 2461
40, 20, 9, 15, 6, True, True, False, False, True, North, 4, False, False, False, True, 1, 1, 4, 3, 5, 1, 17, 7, South, West, East, West, -1, 14, -1, 2, 49, 1, 2461, North, 2560
41, 20, 9, 15, 7, False, True, True, False, True, North, 4, False, False, False, True, 1, 2, 3, 3, 4, 1, 16, 7, North, West, West, East, 19, 16, -1, 2, 48, 1, 2560, East, 2659
42, 20, 9, 16, 7, False, False, True, True, True, East, 4, False, False, False, True, 1, 3, 4, 3, 4, 1, 17, 7, North, East, West, East, 19, 16, -1, 1, 47, 2, 2659, East, 2858
1, 30, 20, 1, 18, False, True, True, False, True, Stop, 4, True, True, True, True, 5, 9, 11, 3, 17, 6, 25, 7, None, None, None, None, 13, 25, 28, 35, 0, -1, 0, Stop, -1
2, 30, 20, 1, 18, False, True, True, False, True, Stop, 4, True, True, True, True, 5, 10, 10, 3, 18, 6, 25, 7, North, West, East, East, 12, 24, 29, 36, 0, -1, -1, Stop, -2
3, 30, 20, 1, 18, False, True, True, False, True, Stop, 4, True, True, True, True, 4, 10, 10, 3, 18, 5, 26, 7, West, West, South, East, 11, 24, 30, 36, 0, -1, -2, Stop, -3
4, 30, 20, 1, 18, False, True, True, False, True, Stop, 4, True, True, True, True, 3, 10, 10, 4, 19, 5, 26, 7, West, North, East, East, 10, 23, 31, 36, 0, -1, -3, Stop, -4
5, 30, 20, 1, 18, False, True, True, False, True, Stop, 4, True, True, True, True, 4, 10, 9, 4, 20, 5, 26, 7, East, West, East, North, 11, 22, 32, 35, 0, -1, -4, Stop, -5
6, 30, 20, 1, 18, False, True, True, False, True, Stop, 4, True, True, True, True, 4, 9, 10, 4, 19, 5, 26, 8, South, East, West, North, 12, 23, 31, 34, 0, -1, -5, South, -6
7, 30, 20, 1, 17, True, True, False, False, True, South, 4, True, True, True, True, 3, 9, 11, 4, 19, 6, 26, 9, West, East, North, South, 10, 23, 29, 34, 0, -1, -6, South, -7
8, 30, 20, 1, 16, True, True, True, False, True, South, 4, True, True, True, True, 3, 8, 10, 4, 19, 6, 26, 8, South, West, North, South, 10, 21, 28, 34, 0, -1, -7, South, -8
9, 30, 20, 1, 15, True, True, True, False, True, South, 4, True, True, True, True, 4, 8, 10, 3, 19, 6, 26, 7, East, South, North, South, 10, 21, 27, 33, 0, -1, -8, South, -9
10, 30, 20, 1, 14, True, True, True, False, True, South, 4, True, True, True, True, 5, 8, 9, 3, 19, 5, 26, 7, East, West, South, South, 10, 19, 27, 32, 0, -1, -9, South, -10
11, 30, 20, 1, 13, True, True, False, False, True, South, 4, True, True, True, True, 6, 8, 9, 3, 18, 5, 26, 7, East, West, West, North, 10, 18, 25, 30, 0, -1, -10, South, -11
12, 30, 20, 1, 12, True, True, True, False, True, South, 4, True, True, True, True, 6, 9, 8, 3, 17, 5, 26, 8, North, West, West, North, 8, 16, 23, 29, 0, -1, -11, South, -12
13, 30, 20, 1, 11, True, True, False, False, True, South, 4, True, True, True, True, 6, 9, 7, 3, 17, 6, 26, 8, North, West, North, South, 7, 14, 21, 29, 0, -1, -12, South, -13
14, 30, 20, 1, 10, True, True, False, False, True, South, 4, True, True, True, True, 6, 10, 8, 3, 16, 6, 26, 7, North, East, West, East, 5, 14, 19, 29, 0, -1, -13, South, -14
15, 30, 20, 1, 9, True, True, False, False, True, South, 4, True, True, True, True, 5, 10, 8, 3, 15, 6, 27, 7, West, East, West, North, 5, 13, 17, 27, 0, -1, -14, South, -15
16, 30, 20, 1, 8, True, True, False, False, True, South, 4, True, True, True, True, 5, 10, 8, 3, 14, 6, 27, 8, West, East, West, East, 6, 12, 15, 27, 0, -1, -15, South, -16
17, 30, 20, 1, 7, True, True, False, False, True, South, 4, True, True, True, True, 5, 10, 9, 3, 14, 5, 28, 8, West, East, South, South, 7, 12, 15, 27, 0, -1, -16, South, -17
18, 30, 20, 1, 6, True, True, True, False, True, South, 4, True, True, True, True, 6, 10, 10, 3, 14, 4, 28, 7, East, East, South, South, 9, 12, 15, 27, 0, -1, -17, East, -18
19, 30, 20, 2, 6, False, True, True, True, True, East, 4, True, True, True, True, 6, 9, 10, 3, 13, 4, 28, 6, South, East, West, North, 7, 11, 13, 27, 0, -1, -18, East, -19
20, 30, 20, 3, 6, True, True, True, True, True, East, 4, True, True, True, True, 6, 8, 10, 3, 13, 4, 28, 7, South, East, West, North, 5, 10, 12, 26, 0, -1, -19, East, -20
21, 30, 20, 4, 6, True, True, True, True, True, East, 4, True, True, True, True, 6, 8, 11, 3, 13, 3, 28, 7, South, East, South, West, 4, 10, 12, 24, 0, -1, -20, North, -21
22, 30, 20, 4, 7, True, True, True, True, True, North, 4, True, True, True, True, 5, 8, 10, 3, 13, 4, 27, 7, West, West, North, West, 2, 10, 12, 23, 0, -1, -21, North, 178
23, 30, 20, 4, 8, True, True, True, True, True, North, 4, False, True, True, True, 1, 1, 10, 4, 14, 4, 27, 7, Stop, North, East, East, -1, 10, 14, 25, 0, -1, 178, East, 177
24, 30, 20, 5, 8, True, True, True, True, True, East, 4, False, True, True, True, 1, 1, 9, 4, 13, 4, 28, 7, Stop, West, West, South, -1, 8, 12, 25, 0, -1, 177, East, 176
25, 30, 20, 6, 8, True, True, False, True, True, East, 4, False, True, True, True, 1, 1, 9, 4, 13, 5, 28, 6, Stop, West, North, South, -1, 7, 10, 25, 0, -1, 176, Stop, 175
26, 30, 20, 6, 8, True, True, False, True, True, East, 4, False, True, True, True, 1, 1, 10, 4, 13, 5, 28, 5, Stop, East, North, South, -1, 8, 10, 25, 0, -1, 175, South, 174
27, 30, 20, 6, 7, True, True, False, True, True, South, 4, False, True, True, True, 1, 1, 11, 4, 13, 5, 28, 5, Stop, East, North, West, -1, 8, 9, 23, 0, -1, 174, South, 173
28, 30, 20, 6, 6, True, False, True, True, True, South, 4, False, True, True, True, 1, 1, 11, 3, 13, 5, 27, 5, Stop, South, North, South, -1, 8, 8, 23, 0, -1, 173, East, 172
29, 30, 20, 7, 6, False, False, True, True, True, East, 4, False, True, True, True, 1, 1, 11, 3, 13, 4, 27, 4, Stop, South, South, South, -1, 7, 8, 22, 0, -1, 172, East, 171
30, 30, 20, 8, 6, True, True, True, True, True, East, 4, False, True, True, True, 1, 1, 10, 3, 13, 5, 27, 4, Stop, West, North, North, -1, 5, 6, 20, 0, -1, 171, East, 170
31, 30, 20, 9, 6, True, True, True, True, True, East, 4, False, True, True, True, 1, 1, 9, 3, 13, 5, 27, 5, Stop, West, North, East, -1, 3, 5, 20, 0, -1, 170, East, 169
32, 30, 20, 10, 6, True, True, True, True, True, East, 4, False, True, True, True, 1, 1, 10, 3, 13, 4, 28, 5, Stop, East, South, South, -1, 3, 5, 20, 0, -1, 169, South, 168
33, 30, 20, 10, 5, True, True, True, True, True, South, 4, False, True, True, True, 1, 1, 9, 3, 14, 4, 28, 4, Stop, West, East, South, -1, 3, 5, 20, 0, -1, 168, South, 167
34, 30, 20, 10, 4, True, True, True, True, True, South, 4, False, True, True, True, 1, 1, 8, 3, 14, 5, 28, 3, Stop, West, North, North, -1, 3, 5, 18, 0, -1, 167, South, 166
35, 30, 20, 10, 3, True, False, True, True, True, South, 4, False, True, True, True, 1, 1, 8, 4, 13, 5, 28, 4, Stop, North, West, South, -1, 3, 5, 18, 0, -1, 166, Stop, 165
36, 30, 20, 10, 3, True, False, True, True, True, South, 4, False, True, True, True, 1, 1, 9, 4, 14, 5, 28, 3, Stop, East, East, South, -1, 2, 6, 19, 0, -1, 165, West, 164
37, 30, 20, 9, 3, True, False, True, True, True, West, 4, False, True, True, True, 1, 1, 8, 4, 13, 5, 28, 2, Stop, West, West, South, -1, 2, 6, 20, 0, -1, 164, North, 163
38, 30, 20, 9, 4, True, True, True, True, True, North, 4, False, True, True, True, 1, 1, 8, 5, 13, 4, 28, 2, Stop, North, South, West, -1, 2, 4, 20, 0, -1, 163, North, 162
39, 30, 20, 9, 5, True, True, True, True, True, North, 4, False, True, True, True, 1, 1, 8, 6, 13, 5, 27, 2, Stop, North, North, East, -1, 2, 4, 22, 0, -1, 162, North, 161
40, 30, 20, 9, 6, True, True, True, True, True, North, 4, False, True, True, True, 1, 1, 8, 7, 13, 4, 28, 2, Stop, North, South, North, -1, 2, 6, 22, 0, -1, 161, North, 160
41, 30, 20, 9, 7, True, True, True, True, True, North, 4, False, True, True, True, 1, 1, 8, 8, 13, 4, 28, 3, Stop, North, South, South, -1, 2, 7, 24, 0, -1, 160, West, 359
42, 30, 20, 8, 7, True, True, True, False, True, West, 4, False, False, True, True, 1, 1, 3, 1, 13, 3, 28, 2, Stop, Stop, South, West, -1, -1, 9, 24, 0, -1, 359, Stop, 358
43, 30, 20, 8, 7, True, True, True, False, True, West, 4, False, False, True, True, 1, 1, 3, 1, 13, 4, 27, 2, Stop, Stop, North, North, -1, -1, 8, 23, 0, -1, 358, Stop, 357
44, 30, 20, 8, 7, True, True, True, False, True, West, 4, False, False, True, True, 1, 1, 3, 1, 14, 4, 27, 3, Stop, Stop, East, East, -1, -1, 9, 24, 0, -1, 357, North, 356
45, 30, 20, 8, 8, True, True, True, False, True, North, 4, False, False, True, True, 1, 1, 3, 1, 14, 4, 28, 3, Stop, Stop, East, West, -1, -1, 10, 24, 0, -1, 356, North, 355
46, 30, 20, 8, 9, True, True, True, False, True, North, 4, False, False, True, True, 1, 1, 3, 1, 14, 5, 27, 3, Stop, Stop, North, North, -1, -1, 10, 24, 0, -1, 355, East, 354
47, 30, 20, 9, 9, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 13, 5, 27, 4, Stop, Stop, West, South, -1, -1, 8, 24, 0, -1, 354, East, 353
48, 30, 20, 10, 9, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 13, 5, 27, 3, Stop, Stop, West, South, -1, -1, 7, 23, 0, -1, 353, North, 352
49, 30, 20, 10, 10, True, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 13, 5, 27, 3, Stop, Stop, West, East, -1, -1, 8, 25, 0, -1, 352, North, 351
50, 30, 20, 10, 11, True, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 13, 4, 28, 3, Stop, Stop, South, East, -1, -1, 10, 26, 0, -1, 351, North, 350
51, 30, 20, 10, 12, True, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 13, 4, 28, 3, Stop, Stop, South, West, -1, -1, 11, 26, 0, -1, 350, East, 349
52, 30, 20, 11, 12, False, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 13, 3, 27, 3, Stop, Stop, South, North, -1, -1, 11, 24, 0, -1, 349, East, 348
53, 30, 20, 12, 12, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 13, 3, 27, 4, Stop, Stop, South, North, -1, -1, 10, 22, 0, -1, 348, East, 347
54, 30, 20, 13, 12, False, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 14, 3, 27, 5, Stop, Stop, East, North, -1, -1, 10, 21, 0, -1, 347, East, 346
55, 30, 20, 14, 12, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 15, 3, 27, 5, Stop, Stop, East, North, -1, -1, 10, 19, 0, -1, 346, South, 345
56, 30, 20, 14, 11, True, True, True, True, True, South, 4, False, False, True, True, 1, 1, 3, 1, 16, 3, 27, 6, Stop, Stop, East, East, -1, -1, 10, 19, 0, -1, 345, South, 344
57, 30, 20, 14, 10, True, True, True, True, True, South, 4, False, False, True, True, 1, 1, 3, 1, 16, 3, 28, 6, Stop, Stop, East, East, -1, -1, 9, 18, 0, -1, 344, South, 343
58, 30, 20, 14, 9, True, True, False, True, True, South, 4, False, False, True, True, 1, 1, 3, 1, 16, 3, 28, 6, Stop, Stop, East, West, -1, -1, 8, 16, 0, -1, 343, South, 342
59, 30, 20, 14, 8, True, True, True, True, True, South, 4, False, False, True, True, 1, 1, 3, 1, 16, 4, 27, 6, Stop, Stop, North, South, -1, -1, 6, 16, 0, -1, 342, South, 341
60, 30, 20, 14, 7, True, True, False, True, True, South, 4, False, False, True, True, 1, 1, 3, 1, 17, 4, 27, 5, Stop, Stop, East, East, -1, -1, 6, 16, 0, -1, 341, South, 340
61, 30, 20, 14, 6, True, True, True, True, True, South, 4, False, False, True, True, 1, 1, 3, 1, 16, 4, 28, 5, Stop, Stop, West, North, -1, -1, 4, 14, 0, -1, 340, South, 339
62, 30, 20, 14, 5, True, True, False, True, True, South, 4, False, False, True, True, 1, 1, 3, 1, 16, 3, 28, 6, Stop, Stop, South, North, -1, -1, 4, 16, 0, -1, 339, South, 338
63, 30, 20, 14, 4, True, True, True, True, True, South, 4, False, False, True, True, 1, 1, 3, 1, 16, 3, 28, 7, Stop, Stop, South, North, -1, -1, 3, 18, 0, -1, 338, East, 337
64, 30, 20, 15, 4, False, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 16, 4, 28, 8, Stop, Stop, North, North, -1, -1, 1, 17, 0, -1, 337, East, 536
65, 30, 20, 16, 4, False, True, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 28, 8, Stop, Stop, Stop, South, -1, -1, -1, 15, 0, -1, 536, East, 535
